  Date        	Time        	Fo	Fm	Blank	Fv	Yield

Configuration: Ward12

05/08/12	00:50:00	2960	3101	672	141	0.045
05/08/12	00:55:00	2967	3111	672	144	0.046
05/08/12	01:00:00	2915	3125	672	210	0.067
05/08/12	01:05:00	2933	3110	672	177	0.056
05/08/12	01:10:00	2946	3150	672	204	0.064
05/08/12	01:15:00	2926	3143	672	217	0.069
05/08/12	01:20:00	3011	3169	672	158	0.049
05/08/12	01:25:00	2958	3120	672	162	0.051
05/08/12	01:30:00	2958	3132	672	174	0.055
05/08/12	01:35:00	2934	3106	672	172	0.055
05/08/12	01:40:00	2946	3138	672	192	0.061
05/08/12	01:45:00	2930	3159	672	229	0.072
05/08/12	01:50:00	2937	3138	672	201	0.064
05/08/12	01:55:00	2948	3141	672	193	0.061
05/08/12	02:00:00	2944	3144	672	200	0.063
05/08/12	02:05:00	2925	3095	672	170	0.054
05/08/12	02:10:00	2977	3160	672	183	0.057
05/08/12	02:15:00	2990	3144	672	154	0.048
05/08/12	02:20:00	2955	3151	672	196	0.062
05/08/12	02:25:00	2982	3119	672	137	0.043
05/08/12	02:30:00	2949	3086	672	137	0.044
05/08/12	02:35:00	2938	3137	672	199	0.063
05/08/12	02:40:00	2955	3118	672	163	0.052
05/08/12	02:45:00	2963	3189	672	226	0.070
05/08/12	02:50:00	2918	3086	672	168	0.054
05/08/12	02:55:00	2954	3163	672	209	0.066
05/08/12	03:00:00	2949	3158	672	209	0.066
05/08/12	03:05:00	2984	3161	672	177	0.055
05/08/12	03:10:00	2985	3150	672	165	0.052
05/08/12	03:15:00	2964	3160	672	196	0.062
05/08/12	03:20:00	2974	3119	672	145	0.046
05/08/12	03:25:00	2924	3107	672	183	0.058
05/08/12	03:30:00	2926	3100	672	174	0.056
05/08/12	03:35:00	2938	3144	672	206	0.065
05/08/12	03:40:00	2994	3164	672	170	0.053
05/08/12	03:45:00	2938	3131	672	193	0.061
05/08/12	03:50:00	2958	3163	672	205	0.064
05/08/12	03:55:00	2953	3141	672	188	0.059
05/08/12	04:00:00	2991	3144	672	153	0.048
05/08/12	04:05:00	2993	3151	672	158	0.050
05/08/12	04:10:00	2954	3104	672	150	0.048
05/08/12	04:15:00	2950	3077	672	127	0.041
05/08/12	04:20:00	2948	3118	672	170	0.054
05/08/12	04:25:00	2935	3104	672	169	0.054
05/08/12	04:30:00	3019	3197	672	178	0.055
05/08/12	04:35:00	2971	3124	672	153	0.048
05/08/12	04:40:00	2947	3087	672	140	0.045
05/08/12	04:45:00	2943	3096	672	153	0.049
05/08/12	04:50:00	2944	3120	672	176	0.056
05/08/12	04:55:00	2989	3140	672	151	0.048
05/08/12	05:00:00	2966	3112	672	146	0.046
05/08/12	05:05:00	2966	3142	672	176	0.056
05/08/12	05:10:00	2969	3152	672	183	0.058
05/08/12	05:15:00	2956	3150	672	194	0.061
05/08/12	05:20:00	2968	3143	672	175	0.055
05/08/12	05:25:00	2943	3087	672	144	0.046
05/08/12	05:30:00	2962	3104	672	142	0.045
05/08/12	05:35:00	2984	3171	672	187	0.058
05/08/12	05:40:00	2960	3123	672	163	0.052
05/08/12	05:45:00	2951	3167	672	216	0.068
05/08/12	05:50:00	2973	3084	672	111	0.035
05/08/12	05:55:00	2944	3115	672	171	0.054
05/08/12	06:00:00	2988	3184	672	196	0.061
05/08/12	06:05:00	2931	3110	672	179	0.057
05/08/12	06:10:00	2993	3154	672	161	0.051
05/08/12	06:15:00	2917	3092	672	175	0.056
05/08/12	06:20:00	2973	3102	672	129	0.041
05/08/12	06:25:00	2948	3127	672	179	0.057
05/08/12	06:30:00	2965	3129	672	164	0.052
05/08/12	06:35:00	2958	3176	672	218	0.068
05/08/12	06:40:00	2956	3106	672	150	0.048
05/08/12	06:45:00	2943	3092	672	149	0.048
05/08/12	06:50:00	2924	3120	672	196	0.062
05/08/12	06:55:00	2980	3159	672	179	0.056
05/08/12	07:00:00	2941	3126	672	185	0.059
05/08/12	07:05:00	2937	3124	672	187	0.059
05/08/12	07:10:00	2926	3118	672	192	0.061
05/08/12	07:15:00	2964	3114	672	150	0.048
05/08/12	07:20:00	3000	3116	672	116	0.037
05/08/12	07:25:00	2934	3128	672	194	0.062
05/08/12	07:30:00	2966	3114	672	148	0.047
05/08/12	07:35:00	2982	3167	672	185	0.058
05/08/12	07:40:00	2963	3126	672	163	0.052
05/08/12	07:45:00	2948	3107	672	159	0.051
05/08/12	07:50:00	2961	3128	672	167	0.053
05/08/12	07:55:00	2945	3133	672	188	0.060
05/08/12	08:00:00	2963	3161	672	198	0.062
05/08/12	08:05:00	2976	3158	672	182	0.057
05/08/12	08:10:00	2993	3137	672	144	0.045
05/08/12	08:15:00	2917	3117	672	200	0.064
05/08/12	08:20:00	2973	3170	672	197	0.062
05/08/12	08:25:00	2958	3061	672	103	0.033
05/08/12	08:30:00	2944	3102	672	158	0.050
05/08/12	08:35:00	2962	3136	672	174	0.055
05/08/12	08:40:00	3017	3131	672	114	0.036
05/08/12	08:45:00	2929	3082	672	153	0.049
05/08/12	08:50:00	2965	3120	672	155	0.049
05/08/12	08:55:00	2975	3159	672	184	0.058
05/08/12	09:00:00	2963	3162	672	199	0.062
05/08/12	09:05:00	2979	3206	672	227	0.070
05/08/12	09:10:00	2972	3142	672	170	0.054
05/08/12	09:15:00	2969	3132	672	163	0.052
05/08/12	09:20:00	2950	3126	672	176	0.056
05/08/12	09:25:00	2928	3132	672	204	0.065
05/08/12	09:30:00	2945	3125	672	180	0.057
05/08/12	09:35:00	2967	3108	672	141	0.045
05/08/12	09:40:00	2976	3131	672	155	0.049
05/08/12	09:45:00	2953	3082	672	129	0.041
05/08/12	09:50:00	2952	3090	672	138	0.044
05/08/12	09:55:00	2949	3135	672	186	0.059
05/08/12	10:00:00	2917	3096	672	179	0.057
05/08/12	10:05:00	2943	3132	672	189	0.060
05/08/12	10:10:00	2944	3100	672	156	0.050
05/08/12	10:15:00	2962	3080	672	118	0.038
05/08/12	10:20:00	2959	3114	672	155	0.049
05/08/12	10:25:00	2969	3130	672	161	0.051
05/08/12	10:30:00	2934	3089	672	155	0.050
05/08/12	10:35:00	2966	3137	672	171	0.054
05/08/12	10:40:00	2908	3127	672	219	0.070
05/08/12	10:45:00	2946	3207	672	261	0.081
05/08/12	10:50:00	2951	3149	672	198	0.062
05/08/12	10:55:00	2962	3125	672	163	0.052
05/08/12	11:00:00	2937	3092	672	155	0.050
05/08/12	11:05:00	2953	3068	672	115	0.037
05/08/12	11:10:00	2984	3141	672	157	0.049
05/08/12	11:15:00	2971	3139	672	168	0.053
05/08/12	11:20:00	2990	3126	672	136	0.043
05/08/12	11:25:00	2939	3106	672	167	0.053
05/08/12	11:30:00	2941	3112	672	171	0.054
05/08/12	11:35:00	2964	3096	672	132	0.042
05/08/12	11:40:00	2977	3113	672	136	0.043
05/08/12	11:45:00	2950	3141	672	191	0.060
05/08/12	11:50:00	2929	3061	672	132	0.043
05/08/12	11:55:00	2915	3097	672	182	0.058
05/08/12	12:00:00	2936	3126	672	190	0.060
05/08/12	12:05:00	2921	3110	672	189	0.060
05/08/12	12:10:00	2958	3081	672	123	0.039
05/08/12	12:15:00	2973	3122	672	149	0.047
05/08/12	12:20:00	2942	3124	672	182	0.058
05/08/12	12:25:00	2962	3111	672	149	0.047
05/08/12	12:30:00	2968	3138	672	170	0.054
05/08/12	12:35:00	2942	3127	672	185	0.059
05/08/12	12:40:00	2923	3111	672	188	0.060
05/08/12	12:45:00	2966	3140	672	174	0.055
05/08/12	12:50:00	2981	3152	672	171	0.054
05/08/12	12:55:00	2959	3144	672	185	0.058
05/08/12	13:00:00	2949	3104	672	155	0.049
05/08/12	13:05:00	2950	3081	672	131	0.042
05/08/12	13:10:00	2925	3116	672	191	0.061
05/08/12	13:15:00	2964	3088	672	124	0.040
05/08/12	13:20:00	2954	3095	672	141	0.045
05/08/12	13:25:00	2954	3119	672	165	0.052
05/08/12	13:30:00	2974	3141	672	167	0.053
05/08/12	13:35:00	2940	3048	672	108	0.035
05/08/12	13:40:00	2903	3120	672	217	0.069
05/08/12	13:45:00	2966	3138	672	172	0.054
05/08/12	13:50:00	2947	3130	672	183	0.058
05/08/12	13:55:00	2977	3116	672	139	0.044
05/08/12	14:00:00	2976	3149	672	173	0.054
05/08/12	14:05:00	2954	3103	672	149	0.048
05/08/12	14:10:00	2927	3146	672	219	0.069
05/08/12	14:15:00	2925	3166	672	241	0.076
05/08/12	14:20:00	2951	3122	672	171	0.054
05/08/12	14:25:00	2891	3086	672	195	0.063
05/08/12	14:30:00	2949	3130	672	181	0.057
05/08/12	14:35:00	2964	3117	672	153	0.049
05/08/12	14:40:00	2948	3083	672	135	0.043
05/08/12	14:45:00	2957	3114	672	157	0.050
05/08/12	14:50:00	2972	3140	672	168	0.053
05/08/12	14:55:00	3003	3099	672	96	0.030
05/08/12	15:00:00	2972	3091	672	119	0.038
05/08/12	15:05:00	2960	3101	672	141	0.045
05/08/12	15:10:00	2932	3092	672	160	0.051
05/08/12	15:15:00	2926	3078	672	152	0.049
05/08/12	15:20:00	2957	3136	672	179	0.057
05/08/12	15:25:00	2945	3114	672	169	0.054
05/08/12	15:30:00	2948	3122	672	174	0.055
05/08/12	15:35:00	2955	3117	672	162	0.051
05/08/12	15:40:00	2978	3140	672	162	0.051
05/08/12	15:45:00	2944	3070	672	126	0.041
05/08/12	15:50:00	2939	3135	672	196	0.062
05/08/12	15:55:00	2927	3084	672	157	0.050
05/08/12	16:00:00	2944	3155	672	211	0.066
05/08/12	16:05:00	2970	3083	672	113	0.036
05/08/12	16:10:00	2963	3079	672	116	0.037
05/08/12	16:15:00	2957	3153	672	196	0.062
05/08/12	16:20:00	2984	3156	672	172	0.054
05/08/12	16:25:00	2989	3203	672	214	0.066
05/08/12	16:30:00	2992	3229	672	237	0.073
05/08/12	16:35:00	2951	3104	672	153	0.049
05/08/12	16:40:00	2952	3105	672	153	0.049
05/08/12	16:45:00	2937	3105	672	168	0.054
05/08/12	16:50:00	2948	3124	672	176	0.056
05/08/12	16:55:00	2965	3129	672	164	0.052
05/08/12	17:00:00	3001	3154	672	153	0.048
05/08/12	17:05:00	2948	3116	672	168	0.053
05/08/12	17:10:00	3000	3158	672	158	0.050
05/08/12	17:15:00	2976	3140	672	164	0.052
05/08/12	17:20:00	3004	3144	672	140	0.044
05/08/12	17:25:00	2988	3149	672	161	0.051
05/08/12	17:30:00	2996	3167	672	171	0.053
05/08/12	17:35:00	2977	3168	672	191	0.060
05/08/12	17:40:00	2979	3169	672	190	0.059
05/08/12	17:45:00	3007	3173	672	166	0.052
05/08/12	17:50:00	2964	3145	672	181	0.057
05/08/12	17:55:00	2972	3134	672	162	0.051
05/08/12	18:00:00	2930	3102	672	172	0.055
05/08/12	18:05:00	2962	3101	672	139	0.044
05/08/12	18:10:00	2927	3126	672	199	0.063
05/08/12	18:15:00	2951	3108	672	157	0.050
05/08/12	18:20:00	2972	3162	672	190	0.060
05/08/12	18:25:00	2959	3157	672	198	0.062
05/08/12	18:30:00	2979	3104	672	125	0.040
05/08/12	18:35:00	2950	3135	672	185	0.059
05/08/12	18:40:00	2977	3094	672	117	0.037
05/08/12	18:45:00	2946	3078	672	132	0.042
05/08/12	18:50:00	2990	3140	672	150	0.047
05/08/12	18:55:00	2990	3133	672	143	0.045
05/08/12	19:00:00	2920	3055	672	135	0.044
05/08/12	19:05:00	2958	3129	672	171	0.054
05/08/12	19:10:00	2950	3141	672	191	0.060
05/08/12	19:15:00	2940	3149	672	209	0.066
05/08/12	19:20:00	2962	3164	672	202	0.063
05/08/12	19:25:00	2948	3137	672	189	0.060
05/08/12	19:30:00	2943	3158	672	215	0.068
05/08/12	19:35:00	2975	3081	672	106	0.034
05/08/12	19:40:00	2977	3169	672	192	0.060
05/08/12	19:45:00	2942	3143	672	201	0.063
05/08/12	19:50:00	2946	3168	672	222	0.070
05/08/12	19:55:00	2909	3102	672	193	0.062
05/08/12	20:00:00	2958	3170	672	212	0.066
05/08/12	20:05:00	2978	3087	672	109	0.035
05/08/12	20:10:00	2942	3152	672	210	0.066
05/08/12	20:15:00	2963	3125	672	162	0.051
05/08/12	20:20:00	2948	3057	672	109	0.035
05/08/12	20:25:00	2937	3126	672	189	0.060
05/08/12	20:30:00	2961	3099	672	138	0.044
05/08/12	20:35:00	2955	3116	672	161	0.051
05/08/12	20:40:00	2987	3112	672	125	0.040
05/08/12	20:45:00	2951	3144	672	193	0.061
05/08/12	20:50:00	2959	3148	672	189	0.060
05/08/12	20:55:00	2970	3119	672	149	0.047
05/08/12	21:00:00	2956	3121	672	165	0.052
05/08/12	21:05:00	2956	3150	672	194	0.061
05/08/12	21:10:00	2981	3119	672	138	0.044
05/08/12	21:15:00	2970	3130	672	160	0.051
05/08/12	21:20:00	2954	3142	672	188	0.059
05/08/12	21:25:00	2998	3148	672	150	0.047
05/08/12	21:30:00	2925	3121	672	196	0.062
05/08/12	21:35:00	2950	3130	672	180	0.057
05/08/12	21:40:00	2949	3115	672	166	0.053
05/08/12	21:45:00	2955	3130	672	175	0.055
05/08/12	21:50:00	2979	3183	672	204	0.064
05/08/12	21:55:00	2952	3140	672	188	0.059
05/08/12	22:00:00	2981	3079	672	98	0.031
05/08/12	22:05:00	2949	3141	672	192	0.061
05/08/12	22:10:00	2950	3120	672	170	0.054
05/08/12	22:15:00	2940	3090	672	150	0.048
05/08/12	22:20:00	2989	3089	672	100	0.032
05/08/12	22:25:00	2927	3039	672	112	0.036
05/08/12	22:30:00	2934	3118	672	184	0.059
05/08/12	22:35:00	2980	3148	672	168	0.053
05/08/12	22:40:00	2948	3121	672	173	0.055
05/08/12	22:45:00	2943	3106	672	163	0.052
05/08/12	22:50:00	2982	3094	672	112	0.036
05/08/12	22:55:00	2964	3114	672	150	0.048
05/08/12	23:00:00	2951	3151	672	200	0.063
05/08/12	23:05:00	2920	3122	672	202	0.064
05/08/12	23:10:00	2928	3132	672	204	0.065
05/08/12	23:15:00	2984	3145	672	161	0.051
05/08/12	23:20:00	2945	3134	672	189	0.060
05/08/12	23:25:00	2937	3131	672	194	0.061
05/08/12	23:30:00	2965	3207	672	242	0.075
05/08/12	23:35:00	2940	3139	672	199	0.063
05/08/12	23:40:00	3002	3140	672	138	0.043
05/08/12	23:45:00	2960	3113	672	153	0.049
05/08/12	23:50:00	2909	3104	672	195	0.062
05/08/12	23:55:00	2974	3074	672	100	0.032
05/09/12	00:00:00	2964	3127	672	163	0.052
05/09/12	00:05:00	2914	3140	672	226	0.071
05/09/12	00:10:00	2968	3090	672	122	0.039
05/09/12	00:15:00	2966	3112	672	146	0.046
05/09/12	00:20:00	2969	3142	672	173	0.055
05/09/12	00:25:00	2914	3099	672	185	0.059
05/09/12	00:30:00	2948	3084	672	136	0.044
05/09/12	00:35:00	2910	3058	672	148	0.048
05/09/12	00:40:00	2951	3157	672	206	0.065
05/09/12	00:45:00	2947	3128	672	181	0.057
05/09/12	00:50:00	2979	3128	672	149	0.047
05/09/12	00:55:00	2937	3117	672	180	0.057
05/09/12	01:00:00	2940	3089	672	149	0.048
05/09/12	01:05:00	2945	3070	672	125	0.040
05/09/12	01:10:00	2959	3131	672	172	0.054
05/09/12	01:15:00	2912	3100	672	188	0.060
05/09/12	01:20:00	2983	3167	672	184	0.058
05/09/12	01:25:00	2945	3134	672	189	0.060
05/09/12	01:30:00	2903	3133	672	230	0.073
05/09/12	01:35:00	2950	3116	672	166	0.053
05/09/12	01:40:00	2933	3096	672	163	0.052
05/09/12	01:45:00	2945	3120	672	175	0.056
05/09/12	01:50:00	2932	3148	672	216	0.068
05/09/12	01:55:00	2970	3134	672	164	0.052
05/09/12	02:00:00	2930	3133	672	203	0.064
05/09/12	02:05:00	2946	3129	672	183	0.058
05/09/12	02:10:00	2927	3169	672	242	0.076
05/09/12	02:15:00	2930	3034	672	104	0.034
05/09/12	02:20:00	2912	3108	672	196	0.063
05/09/12	02:25:00	2978	3099	672	121	0.039
05/09/12	02:30:00	2996	3068	672	72	0.023
05/09/12	02:35:00	2956	3132	672	176	0.056
05/09/12	02:40:00	3011	3125	672	114	0.036
05/09/12	02:45:00	2967	3126	672	159	0.050
05/09/12	02:50:00	2966	3125	672	159	0.050
05/09/12	02:55:00	2969	3169	672	200	0.063
05/09/12	03:00:00	2951	3155	672	204	0.064
05/09/12	03:05:00	2972	3157	672	185	0.058
05/09/12	03:10:00	2953	3141	672	188	0.059
05/09/12	03:15:00	2951	3106	672	155	0.049
05/09/12	03:20:00	2953	3103	672	150	0.048
05/09/12	03:25:00	2945	3093	672	148	0.047
05/09/12	03:30:00	2988	3121	672	133	0.042
05/09/12	03:35:00	2955	3124	672	169	0.054
05/09/12	03:40:00	2959	3154	672	195	0.061
05/09/12	03:45:00	2978	3119	672	141	0.045
05/09/12	03:50:00	2932	3125	672	193	0.061
05/09/12	03:55:00	2978	3120	672	142	0.045
05/09/12	04:00:00	2953	3085	672	132	0.042
05/09/12	04:05:00	2983	3204	672	221	0.068
05/09/12	04:10:00	2914	3086	672	172	0.055
05/09/12	04:15:00	2958	3115	672	157	0.050
05/09/12	04:20:00	2936	3130	672	194	0.061
05/09/12	04:25:00	2950	3096	672	146	0.047
05/09/12	04:30:00	2969	3161	672	192	0.060
05/09/12	04:35:00	2975	3130	672	155	0.049
05/09/12	04:40:00	2900	3116	672	216	0.069
05/09/12	04:45:00	2963	3100	672	137	0.044
05/09/12	04:50:00	2944	3047	672	103	0.033
05/09/12	04:55:00	2956	3150	672	194	0.061
05/09/12	05:00:00	3004	3134	672	130	0.041
05/09/12	05:05:00	2961	3111	672	150	0.048
05/09/12	05:10:00	2924	3044	672	120	0.039
05/09/12	05:15:00	2952	3146	672	194	0.061
05/09/12	05:20:00	2974	3158	672	184	0.058
05/09/12	05:25:00	2948	3164	672	216	0.068
05/09/12	05:30:00	2967	3114	672	147	0.047
05/09/12	05:35:00	2951	3124	672	173	0.055
05/09/12	05:40:00	2977	3102	672	125	0.040
05/09/12	05:45:00	2971	3140	672	169	0.053
05/09/12	05:50:00	2909	3105	672	196	0.063
05/09/12	05:55:00	2961	3141	672	180	0.057
05/09/12	06:00:00	2944	3165	672	221	0.069
05/09/12	06:05:00	2954	3129	672	175	0.055
05/09/12	06:10:00	2927	3107	672	180	0.057
05/09/12	06:15:00	2952	3139	672	187	0.059
05/09/12	06:20:00	2954	3098	672	144	0.046
05/09/12	06:25:00	2979	3099	672	120	0.038
05/09/12	06:30:00	2932	3114	672	182	0.058
05/09/12	06:35:00	2966	3134	672	168	0.053
05/09/12	06:40:00	2946	3120	672	174	0.055
05/09/12	06:45:00	2972	3158	672	186	0.058
05/09/12	06:50:00	3003	3228	672	225	0.069
05/09/12	06:55:00	2951	3080	672	129	0.041
05/09/12	07:00:00	2970	3095	672	125	0.040
05/09/12	07:05:00	2932	3075	672	143	0.046
05/09/12	07:10:00	2961	3106	672	145	0.046
05/09/12	07:15:00	2964	3171	672	207	0.065
05/09/12	07:20:00	2962	3097	672	135	0.043
05/09/12	07:25:00	2951	3145	672	194	0.061
05/09/12	07:30:00	2975	3208	672	233	0.072
05/09/12	07:35:00	2945	3105	672	160	0.051
05/09/12	07:40:00	2989	3168	672	179	0.056
05/09/12	07:45:00	2927	3095	672	168	0.054
05/09/12	07:50:00	2959	3118	672	159	0.050
05/09/12	07:55:00	2967	3114	672	147	0.047
05/09/12	08:00:00	2944	3093	672	149	0.048
05/09/12	08:05:00	2938	3134	672	196	0.062
05/09/12	08:10:00	2973	3131	672	158	0.050
05/09/12	08:15:00	2957	3138	672	181	0.057
05/09/12	08:20:00	2976	3166	672	190	0.060
05/09/12	08:25:00	2978	3176	672	198	0.062
05/09/12	08:30:00	2986	3137	672	151	0.048
05/09/12	08:35:00	2968	3079	672	111	0.036
05/09/12	08:40:00	2995	3147	672	152	0.048
05/09/12	08:45:00	2922	3105	672	183	0.058
05/09/12	08:50:00	2991	3201	672	210	0.065
05/09/12	08:55:00	2972	3167	672	195	0.061
05/09/12	09:00:00	2955	3131	672	176	0.056
05/09/12	09:05:00	2895	3099	672	204	0.065
05/09/12	09:10:00	2979	3106	672	127	0.040
05/09/12	09:15:00	2945	3117	672	172	0.055
05/09/12	09:20:00	3007	3156	672	149	0.047
05/09/12	09:25:00	2942	3140	672	198	0.063
05/09/12	09:30:00	2938	3097	672	159	0.051
05/09/12	09:35:00	2933	3134	672	201	0.064
05/09/12	09:40:00	2955	3093	672	138	0.044
05/09/12	09:45:00	2997	3146	672	149	0.047
05/09/12	09:50:00	2945	3121	672	176	0.056
05/09/12	09:55:00	2964	3134	672	170	0.054
05/09/12	10:00:00	2938	3074	672	136	0.044
05/09/12	10:05:00	2961	3155	672	194	0.061
05/09/12	10:10:00	2939	3126	672	187	0.059
05/09/12	10:15:00	2897	3101	672	204	0.065
05/09/12	10:20:00	2977	3146	672	169	0.053
05/09/12	10:25:00	2949	3129	672	180	0.057
05/09/12	10:30:00	2935	3104	672	169	0.054
05/09/12	10:35:00	2973	3159	672	186	0.058
05/09/12	10:40:00	2965	3113	672	148	0.047
05/09/12	10:45:00	2946	3114	672	168	0.053
05/09/12	10:50:00	2964	3155	672	191	0.060
05/09/12	10:55:00	2963	3132	672	169	0.053
05/09/12	11:00:00	2931	3042	672	111	0.036
05/09/12	11:05:00	3009	3140	672	131	0.041
05/09/12	11:10:00	2955	3088	672	133	0.043
05/09/12	11:15:00	2986	3073	672	87	0.028
05/09/12	11:20:00	2943	3132	672	189	0.060
05/09/12	11:25:00	2922	3099	672	177	0.057
05/09/12	11:30:00	2944	3122	672	178	0.057
05/09/12	11:35:00	2943	3156	672	213	0.067
05/09/12	11:40:00	2959	3084	672	125	0.040
05/09/12	11:45:00	2962	3092	672	130	0.042
05/09/12	11:50:00	2987	3154	672	167	0.052
05/09/12	11:55:00	2951	3104	672	153	0.049
05/09/12	12:00:00	2934	3146	672	212	0.067
05/09/12	12:05:00	2956	3106	672	150	0.048
05/09/12	12:10:00	2946	3188	672	242	0.075
05/09/12	12:15:00	2959	3110	672	151	0.048
05/09/12	12:20:00	2961	3152	672	191	0.060
05/09/12	12:25:00	2975	3139	672	164	0.052
05/09/12	12:30:00	2943	3105	672	162	0.052
05/09/12	12:35:00	2917	3086	672	169	0.054
05/09/12	12:40:00	2958	3127	672	169	0.054
05/09/12	12:45:00	2979	3108	672	129	0.041
05/09/12	12:50:00	2902	3120	672	218	0.069
05/09/12	12:55:00	2945	3134	672	189	0.060
05/09/12	13:00:00	2935	3159	672	224	0.070
05/09/12	13:05:00	2987	3094	672	107	0.034
05/09/12	13:10:00	2974	3112	672	138	0.044
05/09/12	13:15:00	2993	3111	672	118	0.037
05/09/12	13:20:00	2943	3093	672	150	0.048
05/09/12	13:25:00	2998	3146	672	148	0.047
05/09/12	13:30:00	2963	3108	672	145	0.046
05/09/12	13:35:00	2963	3117	672	154	0.049
05/09/12	13:40:00	2951	3135	672	184	0.058
05/09/12	13:45:00	2946	3125	672	179	0.057
05/09/12	13:50:00	2993	3202	672	209	0.065
05/09/12	13:55:00	2955	3105	672	150	0.048
05/09/12	14:00:00	2875	3052	672	177	0.057
05/09/12	14:05:00	2976	3139	672	163	0.051
05/09/12	14:10:00	2996	3191	672	195	0.061
05/09/12	14:15:00	2963	3125	672	162	0.051
05/09/12	14:20:00	2978	3119	672	141	0.045
05/09/12	14:25:00	2964	3073	672	109	0.035
05/09/12	14:30:00	2959	3109	672	150	0.048
05/09/12	14:35:00	2969	3110	672	141	0.045
05/09/12	14:40:00	2901	3118	672	217	0.069
05/09/12	14:45:00	2945	3052	672	107	0.035
05/09/12	14:50:00	2917	3071	672	154	0.050
05/09/12	14:55:00	2934	3088	672	154	0.049
05/09/12	15:00:00	2977	3128	672	151	0.048
05/09/12	15:05:00	2983	3104	672	121	0.038
05/09/12	15:10:00	2958	3123	672	165	0.052
05/09/12	15:15:00	3004	3122	672	118	0.037
05/09/12	15:20:00	2964	3151	672	187	0.059
05/09/12	15:25:00	2949	3129	672	180	0.057
05/09/12	15:30:00	2961	3150	672	189	0.060
05/09/12	15:35:00	2935	3092	672	157	0.050
05/09/12	15:40:00	2922	3098	672	176	0.056
05/09/12	15:45:00	3001	3114	672	113	0.036
05/09/12	15:50:00	2940	3174	672	234	0.073
05/09/12	15:55:00	2951	3134	672	183	0.058
05/09/12	16:00:00	2985	3119	672	134	0.042
05/09/12	16:05:00	2953	3108	672	155	0.049
05/09/12	16:10:00	2992	3149	672	157	0.049
05/09/12	16:15:00	2977	3171	672	194	0.061
05/09/12	16:20:00	2914	3099	672	185	0.059
05/09/12	16:25:00	2941	3120	672	179	0.057
05/09/12	16:30:00	2932	3111	672	179	0.057
05/09/12	16:35:00	2955	3120	672	165	0.052
05/09/12	16:40:00	2997	3210	672	213	0.066
05/09/12	16:45:00	2923	3081	672	158	0.051
05/09/12	16:50:00	2919	3159	672	240	0.075
05/09/12	16:55:00	2954	3157	672	203	0.064
05/09/12	17:00:00	2950	3085	672	135	0.043
05/09/12	17:05:00	2924	3102	672	178	0.057
05/09/12	17:10:00	2940	3119	672	179	0.057
05/09/12	17:15:00	2940	3098	672	158	0.051
05/09/12	17:20:00	2932	3105	672	173	0.055
05/09/12	17:25:00	2935	3111	672	176	0.056
05/09/12	17:30:00	2949	3137	672	188	0.059
05/09/12	17:35:00	2983	3147	672	164	0.052
05/09/12	17:40:00	2962	3171	672	209	0.065
05/09/12	17:45:00	2970	3165	672	195	0.061
05/09/12	17:50:00	2957	3100	672	143	0.046
05/09/12	17:55:00	2940	3066	672	126	0.041
05/09/12	18:00:00	2998	3097	672	99	0.031
05/09/12	18:05:00	2929	3052	672	123	0.040
05/09/12	18:10:00	2964	3096	672	132	0.042
05/09/12	18:15:00	2960	3172	672	212	0.066
05/09/12	18:20:00	2914	3111	672	197	0.063
05/09/12	18:25:00	2964	3167	672	203	0.064
05/09/12	18:30:00	2935	3137	672	202	0.064
05/09/12	18:35:00	3004	3163	672	159	0.050
05/09/12	18:40:00	2978	3105	672	127	0.040
05/09/12	18:45:00	2978	3164	672	186	0.058
05/09/12	18:50:00	3001	3178	672	177	0.055
05/09/12	18:55:00	2926	3107	672	181	0.058
05/09/12	19:00:00	3007	3164	672	157	0.049
05/09/12	19:05:00	2988	3211	672	223	0.069
05/09/12	19:10:00	2982	3116	672	134	0.043
05/09/12	19:15:00	2954	3060	672	106	0.034
05/09/12	19:20:00	2977	3118	672	141	0.045
05/09/12	19:25:00	2933	3096	672	163	0.052
05/09/12	19:30:00	2973	3134	672	161	0.051
05/09/12	19:35:00	2956	3065	672	109	0.035
05/09/12	19:40:00	2945	3176	672	231	0.072
05/09/12	19:45:00	2951	3107	672	156	0.050
05/09/12	19:50:00	2948	3077	672	129	0.041
05/09/12	19:55:00	2924	3034	672	110	0.036
05/09/12	20:00:00	2957	3138	672	181	0.057
05/09/12	20:05:00	2971	3122	672	151	0.048
05/09/12	20:10:00	2951	3134	672	183	0.058
05/09/12	20:15:00	3000	3162	672	162	0.051
05/09/12	20:20:00	2956	3143	672	187	0.059
05/09/12	20:25:00	2961	3133	672	172	0.054
05/09/12	20:30:00	2977	3100	672	123	0.039
05/09/12	20:35:00	2936	3124	672	188	0.060
05/09/12	20:40:00	2927	3108	672	181	0.058
05/09/12	20:45:00	2974	3177	672	203	0.063
05/09/12	20:50:00	2954	3151	672	197	0.062
05/09/12	20:55:00	2967	3103	672	136	0.043
05/09/12	21:00:00	2954	3129	672	175	0.055
05/09/12	21:05:00	2979	3127	672	148	0.047
05/09/12	21:10:00	2937	3114	672	177	0.056
05/09/12	21:15:00	2975	3105	672	130	0.041
05/09/12	21:20:00	2941	3114	672	173	0.055
05/09/12	21:25:00	2962	3121	672	159	0.050
