"datetime" "wtr" "SpCond" "pH" "DOsat" "do.obs" "Chl_conc" "z.mix" "irr" "wnd" "do.sat" "k600.cole" "k.gas"
2012-06-16 08:00:00 21.13 0.014 6.71 96.3 8.56 2 1.92315800208416 453.7 1.18393660745817 8.52935025028542 0.565555598251139 0.617959665662912
2012-06-16 08:05:00 21.13 0.014 6.71 96.3 8.56 1.1 1.95326623680234 453.7 0.712908064705997 8.52935025028542 0.525827303824376 0.574550169554594
2012-06-16 08:10:00 21.13 0.014 6.71 96.3 8.57 1.4 1.95326623680234 441.2 1.18393660745817 8.52935025028542 0.565555598251139 0.617959665662912
2012-06-16 08:15:00 21.13 0.014 6.72 96 8.54 2.5 1.95326623680234 433.7 1.65496515021035 8.52935025028542 0.618304049294615 0.675595758863757
2012-06-16 08:20:00 21.13 0.014 6.73 96.4 8.57 2 1.95326623680234 456.2 1.41308562825653 8.52935025028542 0.589682974884423 0.64432267160562
2012-06-16 08:25:00 21.14 0.014 6.74 96.2 8.55 2.1 1.95326623680234 496.2 1.65496515021035 8.52802796829279 0.618304049294615 0.675760116279773
2012-06-16 08:30:00 21.15 0.014 6.74 96.7 8.6 2.1 1.941858685773 511.2 1.18393660745817 8.52670655343349 0.565555598251139 0.618260352027572
2012-06-16 08:35:00 21.15 0.014 6.75 96.7 8.6 2.6 1.941858685773 463.7 1.18393660745817 8.52670655343349 0.565555598251139 0.618260352027572
2012-06-16 08:40:00 21.15 0.014 6.75 97 8.62 1.9 1.89053409012501 548.7 1.18393660745817 8.52670655343349 0.565555598251139 0.618260352027572
2012-06-16 08:45:00 21.15 0.014 6.74 97.5 8.66 2.3 1.92315800208416 503.7 1.41308562825653 8.52670655343349 0.589682974884423 0.644636185662537
2012-06-16 08:50:00 21.16 0.014 6.74 97.4 8.66 1.2 1.89053409012501 531.2 1.41308562825653 8.52538600528742 0.589682974884423 0.64479296567265
2012-06-16 08:55:00 21.18 0.014 6.75 97.1 8.62 3.1 1.89053409012501 963.7 0.942057085504353 8.52274750745621 0.543420934685262 0.594496417714472
2012-06-16 09:00:00 21.2 0.014 6.76 96.5 8.57 2.4 1.89053409012501 736.2 0.942057085504353 8.52011247144467 0.543420934685262 0.594785477128997
2012-06-16 09:05:00 21.21 0.015 6.75 96.6 8.58 1.7 1.941858685773 573.7 1.41308562825653 8.51879625057435 0.589682974884423 0.645577095763189
2012-06-16 09:10:00 21.2 0.015 6.62 87.7 7.79 1.7 1.84713583001057 693.7 1.88411417100871 8.52011247144467 0.648271863673885 0.709546992273857
2012-06-16 09:15:00 21.2 0.015 6.53 89.2 7.92 2 1.84713583001057 598.7 1.41308562825653 8.52011247144467 0.589682974884423 0.645420239053941
2012-06-16 09:20:00 21.21 0.015 6.6 95.3 8.46 2.5 1.89053409012501 711.2 1.41308562825653 8.51879625057435 0.589682974884423 0.645577095763189
2012-06-16 09:25:00 21.22 0.015 6.57 90.9 8.07 2 1.91479619327223 701.2 1.18393660745817 8.51748089390327 0.565555598251139 0.619313217510898
2012-06-16 09:30:00 21.24 0.015 6.56 91.1 8.08 1.7 1.88967843313808 1063.7 1.18393660745817 8.5148527714875 0.565555598251139 0.619614168748481
2012-06-16 09:35:00 21.25 0.015 6.55 89.5 7.94 1.7 1.91479619327223 1248.7 1.65496515021035 8.51354000490792 0.618304049294615 0.67756910917683
2012-06-16 09:40:00 21.28 0.015 6.55 89.9 7.97 1.8 1.83044147983523 1521.2 1.41308562825653 8.50960687867957 0.589682974884423 0.646675523080004
2012-06-16 09:45:00 21.31 0.015 6.52 89 7.89 1.4 1.84594545468424 1331.2 2.36787321491635 8.50568150397644 0.720187597769578 0.790368569624024
2012-06-16 09:50:00 21.32 0.015 6.54 90.3 8 1.7 1.84594545468424 846.2 2.36787321491635 8.50437476636382 0.720187597769578 0.790560347535806
2012-06-16 09:55:00 21.33 0.015 6.56 91.1 8.07 1.7 1.88967843313808 873.7 2.83890175766852 8.50306888837045 0.800892227539719 0.879364277078101
2012-06-16 10:00:00 21.35 0.015 6.59 92.1 8.16 1.4 1.88967843313808 1696.2 2.5970222357147 8.50045970958377 0.758171564448111 0.832861694320367
2012-06-16 10:05:00 21.35 0.015 6.59 91.8 8.13 1.1 1.88967843313808 816.2 2.12599369296253 8.50045970958377 0.682796620666215 0.750061301465764
2012-06-16 10:10:00 21.38 0.015 6.6 91.7 8.11 2.1 1.88967843313808 778.7 2.36787321491635 8.49655237819546 0.720187597769578 0.791711411030357
2012-06-16 10:15:00 21.4 0.015 6.6 91.9 8.13 1.4 1.88967843313808 753.7 2.12599369296253 8.49395177697614 0.682796620666215 0.750970943656506
2012-06-16 10:20:00 21.41 0.015 6.59 92 8.13 1.2 1.8727378820738 786.2 1.88411417100871 8.49265276104036 0.648271863673885 0.71317181780539
2012-06-16 10:25:00 21.41 0.015 6.59 92.3 8.16 1.8 1.88967843313808 913.7 1.88411417100871 8.49265276104036 0.648271863673885 0.71317181780539
2012-06-16 10:30:00 21.43 0.015 6.61 94.7 8.38 2 1.8294506445488 906.2 1.88411417100871 8.49005729645627 0.648271863673885 0.713517429924758
2012-06-16 10:35:00 21.44 0.015 6.64 95.7 8.46 1.6 1.8294506445488 828.7 2.36787321491635 8.48876084698479 0.720187597769578 0.792863154836634
2012-06-16 10:40:00 21.45 0.015 6.63 97 8.57 2.4 1.88967843313808 728.7 1.65496515021035 8.48746525217872 0.618304049294615 0.680863194050269
2012-06-16 10:45:00 21.44 0.014 6.7 97.3 8.6 2.1 1.88967843313808 693.7 1.88411417100871 8.48876084698479 0.648271863673885 0.71369026155981
2012-06-16 10:50:00 21.44 0.014 6.69 96.5 8.53 1.3 1.88967843313808 808.7 1.88411417100871 8.48876084698479 0.648271863673885 0.71369026155981
2012-06-16 10:55:00 21.45 0.014 6.68 95.7 8.46 1.2 1.88967843313808 801.2 1.41308562825653 8.48746525217872 0.589682974884423 0.649346279091835
2012-06-16 11:00:00 21.48 0.014 6.67 96.9 8.56 2.1 1.88967843313808 841.2 2.36787321491635 8.48358359164629 0.720187597769578 0.79363136301062
2012-06-16 11:05:00 21.48 0.014 6.71 97.4 8.6 1.9 1.84594545468424 881.2 1.88411417100871 8.48358359164629 0.648271863673885 0.714381758811612
2012-06-16 11:10:00 21.48 0.014 6.74 97.8 8.64 1.6 1.88967843313808 1133.7 1.65496515021035 8.48358359164629 0.618304049294615 0.681357866917434
2012-06-16 11:15:00 21.47 0.014 6.76 97.7 8.63 2.1 1.88967843313808 1043.7 1.88411417100871 8.48487662491985 0.648271863673885 0.714208858873681
2012-06-16 11:20:00 21.45 0.014 6.77 98.1 8.67 2 1.91719256348989 973.7 2.12599369296253 8.48746525217872 0.682796620666215 0.751881034199751
2012-06-16 11:25:00 21.48 0.014 6.78 98 8.66 1.2 1.90149749289922 871.2 1.88411417100871 8.48358359164629 0.648271863673885 0.714381758811612
2012-06-16 11:30:00 21.48 0.014 6.77 98.4 8.69 1.1 1.84594545468424 851.2 2.12599369296253 8.48358359164629 0.682796620666215 0.752427304214351
2012-06-16 11:35:00 21.51 0.014 6.76 98.3 8.68 1.2 1.84594545468424 773.7 2.12599369296253 8.4797096083311 0.682796620666215 0.752973736314298
2012-06-16 11:40:00 21.52 0.014 6.76 98.4 8.68 1.7 1.88967843313808 651.2 2.12599369296253 8.47841998469683 0.682796620666215 0.753155916413229
2012-06-16 11:45:00 21.51 0.014 6.74 98.3 8.68 2.3 1.91719256348989 583.7 1.88411417100871 8.4797096083311 0.648271863673885 0.714900561255973
2012-06-16 11:50:00 21.51 0.014 6.7 98.5 8.7 1.5 1.84594545468424 563.7 1.41308562825653 8.4797096083311 0.589682974884423 0.650289968345803
2012-06-16 11:55:00 21.53 0.014 6.69 98 8.65 2.3 1.88967843313808 553.7 1.18393660745817 8.47713121244988 0.565555598251139 0.623984617338601
2012-06-16 12:00:00 21.56 0.014 6.7 97.7 8.62 1.5 1.88967843313808 586.2 1.41308562825653 8.47326999995049 0.589682974884423 0.651076804419225
2012-06-16 12:05:00 21.58 0.014 6.67 95.7 8.43 2.1 1.88967843313808 648.7 1.65496515021035 8.47070010774164 0.618304049294615 0.683007837918196
2012-06-16 12:10:00 21.63 0.014 6.66 94.8 8.35 1.7 1.88967843313808 741.2 0.712908064705997 8.46429022658571 0.525827303824376 0.581555778814386
2012-06-16 12:15:00 21.63 0.015 6.64 93.8 8.26 2.2 1.87710854064443 833.7 0.942057085504353 8.46429022658571 0.543420934685262 0.601014026081234
2012-06-16 12:20:00 21.61 0.015 6.64 93.9 8.27 1.8 1.8294506445488 826.2 1.18393660745817 8.46685163547384 0.565555598251139 0.625192464086212
2012-06-16 12:25:00 21.62 0.015 6.63 93.9 8.27 4.9 1.8294506445488 938.7 1.88411417100871 8.46557050737128 0.648271863673885 0.716804157754892
2012-06-16 12:30:00 21.62 0.015 6.63 93.9 8.27 1.5 0.5 951.2 1.41308562825653 8.46557050737128 0.589682974884423 0
2012-06-16 12:35:00 21.63 0.015 6.63 94.1 8.28 0.8 1.87710854064443 878.7 1.65496515021035 8.46429022658571 0.618304049294615 0.683833437929871
2012-06-16 12:40:00 21.66 0.015 6.63 94.2 8.29 1.8 1.87710854064443 706.2 2.12599369296253 8.46045446407865 0.682796620666215 0.755708337913465
2012-06-16 12:45:00 21.7 0.015 6.63 93.8 8.25 2.3 1.87710854064443 943.7 2.12599369296253 8.45535195194875 0.682796620666215 0.756438255224256
2012-06-16 12:50:00 21.75 0.015 6.63 93.9 8.25 2.1 1.87710854064443 1068.7 1.88411417100871 8.44899280062841 0.648271863673885 0.719056553591878
2012-06-16 12:55:00 21.79 0.015 6.64 93.6 8.21 1.3 1.82587517549004 1221.2 2.12599369296253 8.44392063926059 0.682796620666215 0.758081638294484
2012-06-16 13:00:00 21.76 0.015 6.65 94.5 8.31 1.2 1.82587517549004 1478.7 1.88411417100871 8.44772349818397 0.648271863673885 0.719229936215978
2012-06-16 13:05:00 21.78 0.015 6.64 94.5 8.3 2.3 1.82587517549004 1176.2 2.5970222357147 8.44518741790109 0.758171564448111 0.841564571370935
2012-06-16 13:10:00 21.79 0.015 6.64 94.2 8.27 1 1.82587517549004 856.2 2.5970222357147 8.44392063926059 0.758171564448111 0.841767408169533
2012-06-16 13:15:00 21.7 0.015 6.63 94 8.27 2.6 0.5 858.7 2.36787321491635 8.45535195194875 0.720187597769578 0
2012-06-16 13:20:00 21.67 0.015 6.63 93.9 8.27 1.5 0.5 896.2 2.5970222357147 8.45917756851029 0.758171564448111 0
2012-06-16 13:25:00 21.74 0.015 6.63 94.1 8.27 4.8 0.5 828.7 2.5970222357147 8.4502629451434 0.758171564448111 0
2012-06-16 13:30:00 21.73 0.015 6.63 94.4 8.3 1.7 0.5 688.7 2.36787321491635 8.45153393213069 0.720187597769578 0
2012-06-16 13:35:00 21.72 0.015 6.63 94.7 8.32 1.7 0.5 398.7 1.88411417100871 8.45280576199238 0.648271863673885 0
2012-06-16 13:40:00 21.69 0.015 6.63 94.2 8.29 1.4 0.5 268.7 1.65496515021035 8.45662631284906 0.618304049294615 0
2012-06-16 13:45:00 21.78 0.015 6.63 94.6 8.31 0.9 0.5 356.2 1.18393660745817 8.44518741790109 0.565555598251139 0
2012-06-16 13:50:00 21.79 0.015 6.63 94.6 8.31 2.6 1.84476393227493 266.2 2.83890175766852 8.44392063926059 0.800892227539719 0.889198442953967
2012-06-16 13:55:00 21.84 0.015 6.64 94.8 8.32 3.1 1.89385931883074 303.7 2.5970222357147 8.43759934505303 0.758171564448111 0.842781898444891
2012-06-16 14:00:00 21.82 0.015 6.64 94.5 8.29 2.4 1.89385931883074 301.2 3.3099303004207 8.44012534453674 0.891567820826148 0.9905876274229
2012-06-16 14:05:00 21.81 0.015 6.65 94.4 8.28 1.4 1.87710854064443 353.7 2.83890175766852 8.44138960297856 0.800892227539719 0.889627039685339
2012-06-16 14:10:00 21.74 0.015 6.64 95 8.35 2 1.87710854064443 263.7 3.3099303004207 8.4502629451434 0.891567820826148 0.988679524114784
2012-06-16 14:15:00 21.79 0.015 6.64 94.4 8.28 2.1 1.82587517549004 261.2 3.3099303004207 8.44392063926059 0.891567820826148 0.989871908860741
2012-06-16 14:20:00 21.73 0.015 6.63 95 8.35 3.3 1.9009172018714 316.2 2.36787321491635 8.45153393213069 0.720187597769578 0.798439578410954
2012-06-16 14:25:00 21.77 0.015 6.63 94.6 8.31 1.6 1.82587517549004 373.7 2.83890175766852 8.44645503740859 0.800892227539719 0.888769932415012
2012-06-16 14:30:00 21.76 0.015 6.63 93.9 8.25 1.2 1.86324973926079 488.7 1.65496515021035 8.44772349818397 0.618304049294615 0.685981926496127
2012-06-16 14:35:00 21.77 0.015 6.63 94.1 8.27 1.9 1.86324973926079 468.7 1.41308562825653 8.44645503740859 0.589682974884423 0.654385795882031
2012-06-16 14:40:00 21.81 0.015 6.63 93.8 8.23 1.4 1.82587517549004 431.2 1.65496515021035 8.44138960297856 0.618304049294615 0.686809013853424
2012-06-16 14:45:00 21.81 0.015 6.63 94.3 8.28 1.5 1.82587517549004 341.2 1.88411417100871 8.44138960297856 0.648271863673885 0.720097110647631
2012-06-16 14:50:00 21.86 0.015 6.64 94.9 8.32 1.9 1.86324973926079 421.2 1.41308562825653 8.4350766994414 0.589682974884423 0.655806068018562
2012-06-16 14:55:00 21.8 0.015 6.64 94.3 8.28 2.9 1.86324973926079 861.2 1.65496515021035 8.44265470108651 0.618304049294615 0.686643563110817
2012-06-16 15:00:00 21.77 0.015 6.64 94.4 8.29 2.3 1.83745779433317 981.2 1.18393660745817 8.44645503740859 0.565555598251139 0.627611048715876
2012-06-16 15:05:00 21.78 0.015 6.63 94.8 8.32 0.5 1.87639622988686 711.2 2.12599369296253 8.44518741790109 0.682796620666215 0.757898966868748
2012-06-16 15:10:00 21.87 0.014 6.63 96.4 8.45 2 1.83745779433317 516.2 4.01010786397123 8.43381663334079 1.04383484914541 1.16116297370256
2012-06-16 15:15:00 21.85 0.014 6.65 96.4 8.45 0.3 1.87639622988686 721.2 4.01010786397123 8.43633760321264 1.04383484914541 1.16060402843025
2012-06-16 15:20:00 21.87 0.014 6.65 96.2 8.44 1.7 1.87639622988686 606.2 4.49386690787887 8.43381663334079 1.16070211455139 1.29116624149764
2012-06-16 15:25:00 21.88 0.015 6.65 95.4 8.36 4.6 1.8150969072328 498.7 2.36787321491635 8.4325574045126 0.720187597769578 0.80133028378634
2012-06-16 15:30:00 21.91 0.014 6.66 95.3 8.35 2.6 1.80734750192421 466.2 2.12599369296253 8.42878473768485 0.682796620666215 0.760275132271961
2012-06-16 15:35:00 21.96 0.014 6.66 95.6 8.36 1.2 1.80734750192421 376.2 3.06805077846688 8.42251366800612 0.843789253911501 0.940666396082584
2012-06-16 15:40:00 21.93 0.014 6.66 95.9 8.39 1.9 1.81702601812706 308.7 3.53907932121906 8.42627380554118 0.939147121780857 1.0462175109635
2012-06-16 15:45:00 21.9 0.014 6.65 95.3 8.35 1.7 1.81702601812706 418.7 3.3099303004207 8.43004145708211 0.891567820826148 0.992497269417757
2012-06-16 15:50:00 21.93 0.014 6.66 95.2 8.33 2 1.86324973926079 438.7 2.36787321491635 8.42627380554118 0.720187597769578 0.80229482526284
2012-06-16 15:55:00 21.98 0.015 6.66 96.2 8.42 2.6 1.82587517549004 491.2 3.06805077846688 8.42001107881806 0.843789253911501 0.941118726658377
2012-06-16 16:00:00 21.99 0.015 6.66 95.9 8.39 1 1.82587517549004 323.7 2.83890175766852 8.41876103378883 0.800892227539719 0.893488310708711
2012-06-16 16:05:00 21.9 0.015 6.66 95.5 8.36 3.7 0.5 286.2 2.83890175766852 8.43004145708211 0.800892227539719 0
2012-06-16 16:10:00 21.95 0.014 6.66 95.6 8.37 2.6 1.83745779433317 371.2 2.83890175766852 8.42376621295518 0.800892227539719 0.892629641186077
2012-06-16 16:15:00 21.95 0.014 6.66 96.6 8.46 1.4 1.87639622988686 298.7 3.06805077846688 8.42376621295518 0.843789253911501 0.940440265314396
2012-06-16 16:20:00 21.95 0.014 6.67 96.1 8.41 1.3 1.83745779433317 261.2 3.78095884317288 8.42376621295518 0.991763320559345 1.10536387610092
2012-06-16 16:25:00 21.94 0.014 6.67 95.8 8.39 2 1.87639622988686 231.2 2.36787321491635 8.42501959200158 0.720187597769578 0.802487792258889
2012-06-16 16:30:00 21.96 0.014 6.69 96.7 8.46 1.3 1.8150969072328 143.7 3.53907932121906 8.42251366800612 0.939147121780857 1.04697249264754
2012-06-16 16:35:00 21.97 0.014 6.69 96.3 8.42 1.4 1.8150969072328 168.7 1.88411417100871 8.42126195675883 0.648271863673885 0.722875011722963
2012-06-16 16:40:00 21.99 0.014 6.7 96 8.4 1 1.8150969072328 173.7 2.5970222357147 8.41876103378883 0.758171564448111 0.845828448637963
2012-06-16 16:45:00 21.96 0.014 6.68 95.7 8.38 1.9 1.86324973926079 203.7 2.12599369296253 8.42251366800612 0.682796620666215 0.761189874654199
2012-06-16 16:50:00 21.92 0.014 6.67 95.7 8.38 2.4 1.86324973926079 276.2 2.83890175766852 8.42752885397012 0.800892227539719 0.89198586820773
2012-06-16 16:55:00 21.89 0.014 6.66 95.6 8.38 1 1.82587517549004 166.2 2.36787321491635 8.43129901255891 0.720187597769578 0.80152315300026
2012-06-16 17:00:00 21.95 0.014 6.71 96 8.4 3 1.82587517549004 183.7 2.36787321491635 8.42376621295518 0.720187597769578 0.802680778859026
2012-06-16 17:05:00 21.93 0.014 6.7 96 8.41 2.2 1.86324973926079 238.7 3.06805077846688 8.42627380554118 0.843789253911501 0.93998807272183
2012-06-16 17:10:00 21.88 0.014 6.7 96.1 8.42 2 1.86324973926079 188.7 2.12599369296253 8.4325574045126 0.682796620666215 0.759726509455762
2012-06-16 17:15:00 21.89 0.014 6.67 96.8 8.48 2.5 1.86324973926079 181.2 2.5970222357147 8.43129901255891 0.758171564448111 0.843796900604249
2012-06-16 17:20:00 21.88 0.014 6.65 97 8.5 2.6 1.86324973926079 116.2 3.53907932121906 8.4325574045126 0.939147121780857 1.04495971875173
2012-06-16 17:25:00 21.94 0.014 6.64 96.4 8.44 1.8 1.86324973926079 131.2 3.53907932121906 8.42501959200158 0.939147121780857 1.04646914595347
2012-06-16 17:30:00 21.93 0.014 6.65 95.6 8.37 2.9 1.86324973926079 86.2 3.3099303004207 8.42627380554118 0.891567820826148 0.993213783790462
2012-06-16 17:35:00 21.91 0.014 6.65 96.5 8.46 1.9 1.85261034022901 108.7 2.5970222357147 8.42878473768485 0.758171564448111 0.844203045239455
2012-06-16 17:40:00 21.93 0.014 6.66 96.7 8.47 2.7 1.82587517549004 98.7 3.06805077846688 8.42627380554118 0.843789253911501 0.93998807272183
2012-06-16 17:45:00 21.88 0.014 6.69 96.4 8.45 2.4 1.86324973926079 76.2 2.83890175766852 8.4325574045126 0.800892227539719 0.891127808871283
2012-06-16 17:50:00 21.82 0.014 6.66 97.1 8.52 1.3 1.82587517549004 78.7 3.06805077846688 8.44012534453674 0.843789253911501 0.937502650446285
2012-06-16 17:55:00 21.85 0.014 6.66 96.8 8.49 2.4 1.82587517549004 103.7 2.36787321491635 8.43633760321264 0.720187597769578 0.800751793141595
2012-06-16 18:00:00 21.84 0.014 6.66 96.9 8.5 1.6 1.83745779433317 86.2 2.5970222357147 8.43759934505303 0.758171564448111 0.842781898444891
2012-06-16 18:05:00 21.88 0.014 6.68 97.5 8.54 1.9 0.5 68.7 2.12599369296253 8.4325574045126 0.682796620666215 0
2012-06-16 18:10:00 21.9 0.014 6.72 97.5 8.54 2.5 0.5 51.2 2.83890175766852 8.43004145708211 0.800892227539719 0
2012-06-16 18:15:00 21.92 0.014 6.72 96.9 8.49 2.3 0.5 51.2 1.88411417100871 8.42752885397012 0.648271863673885 0
2012-06-16 18:20:00 21.89 0.014 6.72 97.7 8.56 3.3 0.5 61.2 2.12599369296253 8.43129901255891 0.682796620666215 0
2012-06-16 18:25:00 21.86 0.014 6.7 96.3 8.44 3.9 0.5 58.7 2.83890175766852 8.4350766994414 0.800892227539719 0
2012-06-16 18:30:00 21.84 0.014 6.7 97 8.51 2.4 1.83745779433317 41.2 2.5970222357147 8.43759934505303 0.758171564448111 0.842781898444891
2012-06-16 18:35:00 21.86 0.014 6.7 95.8 8.4 1.5 0.5 46.2 2.36787321491635 8.4350766994414 0.720187597769578 0
2012-06-16 18:40:00 21.88 0.014 6.69 96.6 8.46 2 0.5 48.7 2.5970222357147 8.4325574045126 0.758171564448111 0
2012-06-16 18:45:00 21.9 0.014 6.7 96.7 8.48 2.9 0.5 161.2 2.36787321491635 8.43004145708211 0.720187597769578 0
2012-06-16 18:50:00 21.9 0.014 6.7 97 8.5 1.9 0.5 163.7 2.12599369296253 8.43004145708211 0.682796620666215 0
2012-06-16 18:55:00 21.89 0.014 6.67 97.7 8.56 1.3 0.5 123.7 3.06805077846688 8.43129901255891 0.843789253911501 0
2012-06-16 19:00:00 21.9 0.014 6.68 97.4 8.53 1.8 0.5 153.7 2.5970222357147 8.43004145708211 0.758171564448111 0
2012-06-16 19:05:00 21.93 0.014 6.69 97.4 8.53 1.7 0.5 86.2 2.5970222357147 8.42627380554118 0.758171564448111 0
2012-06-16 19:10:00 21.99 0.014 6.72 97.3 8.51 2.8 0.5 103.7 2.5970222357147 8.41876103378883 0.758171564448111 0
2012-06-16 19:15:00 21.92 0.014 6.7 96.3 8.44 2.8 1.86324973926079 91.2 2.12599369296253 8.42752885397012 0.682796620666215 0.760458043606189
2012-06-16 19:20:00 21.85 0.014 6.7 96.8 8.49 2.1 1.82587517549004 66.2 1.65496515021035 8.43633760321264 0.618304049294615 0.687470983550289
2012-06-16 19:25:00 21.83 0.014 6.7 96 8.42 2.1 0.5 23.7 1.65496515021035 8.43886192536136 0.618304049294615 0
2012-06-16 19:30:00 21.81 0.015 6.7 94.1 8.26 2.5 1.82587517549004 21.2 2.12599369296253 8.44138960297856 0.682796620666215 0.758447036271573
2012-06-16 19:35:00 21.76 0.015 6.7 94.1 8.27 1.1 1.86324973926079 36.2 1.65496515021035 8.44772349818397 0.618304049294615 0.685981926496127
2012-06-16 19:40:00 22.03 0.014 6.75 97.4 8.51 2.6 1.86324973926079 48.7 2.5970222357147 8.4137691748981 0.758171564448111 0.846641647176263
2012-06-16 19:45:00 22.09 0.014 6.77 98.1 8.57 2.1 0.5 46.2 2.36787321491635 8.40630630694629 0.720187597769578 0
2012-06-16 19:50:00 22.14 0.014 6.77 98.4 8.58 2.2 0.5 76.2 1.88411417100871 8.40011004004803 0.648271863673885 0
2012-06-16 19:55:00 22.18 0.014 6.77 98 8.54 1.7 0.5 51.2 1.88411417100871 8.39516790824922 0.648271863673885 0
2012-06-16 20:00:00 22.1 0.014 6.76 98.1 8.56 1.7 0.5 63.7 2.36787321491635 8.40506539795939 0.720187597769578 0
2012-06-16 20:05:00 22.05 0.014 6.76 97.8 8.55 2.4 0.5 46.2 1.88411417100871 8.41127823267416 0.648271863673885 0
2012-06-16 20:10:00 22.06 0.014 6.77 98 8.56 1.1 0.5 18.7 2.36787321491635 8.41003400699104 0.720187597769578 0
2012-06-16 20:15:00 22.09 0.014 6.77 98.1 8.57 2.4 1.83745779433317 21.2 1.88411417100871 8.40630630694629 0.648271863673885 0.72496140655329
2012-06-16 20:20:00 22.2 0.014 6.77 97.9 8.52 2.7 1.83745779433317 18.7 1.65496515021035 8.39270179434739 0.618304049294615 0.693274720979467
2012-06-16 20:25:00 22.12 0.014 6.77 98 8.55 1.9 0.5 6.2 1.88411417100871 8.4025860641784 0.648271863673885 0
2012-06-16 20:30:00 22.2 0.014 6.77 98 8.54 1.9 1.83745779433317 3.7 1.65496515021035 8.39270179434739 0.618304049294615 0.693274720979467
2012-06-16 20:35:00 22.19 0.014 6.76 97.8 8.52 2.1 1.87639622988686 1.2 1.18393660745817 8.39393443895607 0.565555598251139 0.633978469273473
2012-06-16 20:40:00 22.07 0.014 6.76 97.5 8.51 2.5 1.83745779433317 1.2 1.41308562825653 8.4087906110702 0.589682974884423 0.659125076893661
2012-06-16 20:45:00 22 0.014 6.75 97.1 8.49 3.5 0.5 3.7 1.88411417100871 8.41751182127646 0.648271863673885 0
2012-06-16 20:50:00 22.05 0.014 6.75 97.6 8.52 2 0.5 1.2 1.65496515021035 8.41127823267416 0.618304049294615 0
2012-06-16 20:55:00 21.97 0.014 6.75 96.7 8.47 2 0.5 1.2 1.65496515021035 8.42126195675883 0.618304049294615 0
2012-06-16 21:00:00 21.98 0.014 6.72 96.8 8.46 0.8 0.5 1.2 1.65496515021035 8.42001107881806 0.618304049294615 0
2012-06-16 21:05:00 21.99 0.014 6.72 96.6 8.45 1.9 1.80734750192421 1.2 1.41308562825653 8.41876103378883 0.589682974884423 0.657859855503518
2012-06-16 21:10:00 21.91 0.014 6.7 96.8 8.48 2.9 1.80734750192421 1.2 1.88411417100871 8.42878473768485 0.648271863673885 0.721832771260582
2012-06-16 21:15:00 21.87 0.014 6.68 96.1 8.43 3.5 1.80734750192421 1.2 1.18393660745817 8.43381663334079 0.565555598251139 0.629124636715341
2012-06-16 21:20:00 21.81 0.014 6.66 97.4 8.55 2.4 1.80734750192421 1.2 1.65496515021035 8.44138960297856 0.618304049294615 0.686809013853424
2012-06-16 21:25:00 21.83 0.014 6.72 99.2 8.7 2.2 1.80734750192421 1.2 1.41308562825653 8.43886192536136 0.589682974884423 0.655332500864107
2012-06-16 21:30:00 21.78 0.014 6.75 98.9 8.69 2.4 1.80734750192421 1.2 1.18393660745817 8.44518741790109 0.565555598251139 0.627762338957025
2012-06-16 21:35:00 21.82 0.014 6.74 97.6 8.56 2.3 1.80734750192421 1.2 1.18393660745817 8.44012534453674 0.565555598251139 0.628367652085301
2012-06-16 21:40:00 21.94 0.014 6.71 95.9 8.4 1.9 0.5 1.2 1.88411417100871 8.42501959200158 0.648271863673885 0
2012-06-16 21:45:00 21.93 0.014 6.66 95.1 8.33 1.9 1.86324973926079 1.2 0.942057085504353 8.42627380554118 0.543420934685262 0.605375328855598
2012-06-16 21:50:00 21.99 0.014 6.63 95 8.3 2.3 1.86324973926079 1.2 0.712908064705997 8.41876103378883 0.525827303824376 0.586621437021323
2012-06-16 21:55:00 21.9 0.014 6.64 95.5 8.37 2.1 1.86324973926079 1.2 1.18393660745817 8.43004145708211 0.565555598251139 0.629579011104345
2012-06-16 22:00:00 21.86 0.014 6.64 95.1 8.34 2 1.80734750192421 1.2 0.942057085504353 8.4350766994414 0.543420934685262 0.604356512963196
2012-06-16 22:05:00 21.9 0.014 6.66 95.9 8.4 2.4 1.80734750192421 1.2 2.12599369296253 8.43004145708211 0.682796620666215 0.760092239478699
2012-06-16 22:10:00 21.94 0.014 6.7 96 8.4 1.6 1.86324973926079 1.2 4.25198738592505 8.42501959200158 1.10110480340118 1.22693471182183
2012-06-16 22:15:00 21.91 0.014 6.69 95.6 8.37 2 1.86324973926079 1.2 2.5970222357147 8.42878473768485 0.758171564448111 0.844203045239455
2012-06-16 22:20:00 22.02 0.014 6.66 95.7 8.37 2.5 1.86324973926079 1.2 2.5970222357147 8.41501589222504 0.758171564448111 0.846438316392279
2012-06-16 22:25:00 21.86 0.014 6.65 95.7 8.39 2.4 1.86324973926079 1.2 1.65496515021035 8.4350766994414 0.618304049294615 0.687636517719257
2012-06-16 22:30:00 21.95 0.014 6.69 96.4 8.44 2.9 1.87639622988686 1.2 2.5970222357147 8.42376621295518 0.758171564448111 0.845015581696653
2012-06-16 22:35:00 21.9 0.014 6.68 96.4 8.44 1.8 1.8150969072328 1.2 3.53907932121906 8.43004145708211 0.939147121780857 1.04546275917107
2012-06-16 22:40:00 21.9 0.014 6.7 96.4 8.45 1.6 1.85550961615448 1.2 2.36787321491635 8.43004145708211 0.720187597769578 0.801716041739263
