"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr" "wnd"
2012-05-03 00:00:00 9.55 9.4254722046423 0.470638100688945 2.65323165471336 0 15.5 0
2012-05-03 00:05:00 9.58 9.43114204424636 0.470266425503798 2.65323165471336 0 15.47 0
2012-05-03 00:10:00 9.58 9.42169812230146 0.470885973173544 2.65323165471336 0 15.52 0
2012-05-03 00:15:00 9.64 9.43682235857739 0.469894910935942 2.65323165471336 0 15.44 0
2012-05-03 00:20:00 9.61 9.45011725809485 0.469028670556604 2.65323165471336 0 15.37 0
2012-05-03 00:25:00 9.61 9.45583261391865 0.468657694367305 2.65323165471336 0 15.34 0
2012-05-03 00:30:00 9.62 9.44821448097508 0.469152365306074 2.65323165471336 0 15.38 0
2012-05-03 00:35:00 9.6 9.45011725809485 0.469028670556604 2.65323165471336 0 15.37 0
2012-05-03 00:40:00 9.62 9.4254722046423 0.470638100688945 2.65323165471336 0 15.5 0
2012-05-03 00:45:00 9.6 9.42169812230146 0.470885973173544 2.65323165471336 0 15.52 0
2012-05-03 00:50:00 9.67 9.41981282242594 0.471009936078327 2.65323165471336 0 15.53 0
